1970-01-01 01:02:28.228,2.1523
1970-01-01 01:02:28.728,1.4514
1970-01-01 01:02:29.228,2.1523
1970-01-01 01:02:29.728,2.1523
1970-01-01 01:02:30.228,2.1523
1970-01-01 01:02:30.727,2.1523
1970-01-01 01:02:31.228,2.1523
1970-01-01 01:02:31.727,2.1523
1970-01-01 01:02:32.228,2.1523
1970-01-01 01:02:32.728,2.1523
1970-01-01 01:02:33.228,2.1523
1970-01-01 01:02:33.728,2.1523
1970-01-01 01:02:34.228,2.1523
1970-01-01 01:02:34.728,2.1523
1970-01-01 01:02:35.228,2.1523
1970-01-01 01:02:35.727,2.1523
1970-01-01 01:02:36.228,2.1523
1970-01-01 01:02:36.727,2.1523
1970-01-01 01:02:37.228,2.1523
1970-01-01 01:02:37.728,2.1523
1970-01-01 01:02:38.228,2.1523
1970-01-01 01:02:38.728,2.1523
1970-01-01 01:02:39.228,1.5932
1970-01-01 01:02:39.727,2.1523
1970-01-01 01:02:40.228,2.1523
1970-01-01 01:02:40.727,2.1523
1970-01-01 01:02:41.228,2.1523
1970-01-01 01:02:41.728,2.1523
1970-01-01 01:02:42.228,2.1523
1970-01-01 01:02:42.728,2.1523
1970-01-01 01:02:43.228,2.1523
1970-01-01 01:02:43.727,2.1523
1970-01-01 01:02:44.228,2.1523
1970-01-01 01:02:44.727,2.1523
1970-01-01 01:02:45.228,2.1523
1970-01-01 01:02:45.728,2.1523
1970-01-01 01:02:46.228,2.1523
1970-01-01 01:02:46.728,2.1523
1970-01-01 01:02:47.228,2.1523
1970-01-01 01:02:47.728,2.1523
1970-01-01 01:02:48.228,2.1523
1970-01-01 01:02:48.727,2.1523
1970-01-01 01:02:49.228,2.1523
1970-01-01 01:02:49.728,2.1523
1970-01-01 01:02:50.228,2.1523
1970-01-01 01:02:50.728,2.1523
1970-01-01 01:02:51.228,2.1523
1970-01-01 01:02:51.728,2.1523
1970-01-01 01:02:52.228,2.1523
1970-01-01 01:02:52.727,2.1523
1970-01-01 01:02:53.228,2.1523
1970-01-01 01:02:53.727,2.1523
1970-01-01 01:02:54.228,2.1523
1970-01-01 01:02:54.728,2.1523
1970-01-01 01:02:55.228,2.1523
1970-01-01 01:02:55.728,2.1523
1970-01-01 01:02:56.228,2.1523
1970-01-01 01:02:56.727,2.1523
1970-01-01 01:02:57.228,2.1523
