0,0,18:29.557945
0,0,18:29.577932
0,8,18:29.597977
0,0,18:29.617926
0,0,18:29.639188
0,0,18:29.657926
0,0,18:29.677919
0,0,18:29.697965
0,0,18:29.717927
0,0,18:29.739383
8,0,18:29.757982
0,0,18:29.777989
0,0,18:29.798012
0,0,18:29.818018
0,0,18:29.839215
8,0,18:29.858127
0,0,18:29.878190
0,0,18:29.898527
0,0,18:29.918132
0,0,18:29.939227
0,0,18:29.957942
0,0,18:29.977862
0,0,18:29.997921
8,0,18:30.017909
0,0,18:30.038768
0,0,18:30.058314
0,0,18:30.078166
0,0,18:30.098109
0,0,18:30.117989
0,0,18:30.139333
0,0,18:30.157961
0,8,18:30.177984
0,0,18:30.197970
0,0,18:30.217975
0,0,18:30.239071
0,0,18:30.257989
0,0,18:30.278016
0,0,18:30.298019
0,0,18:30.317973
0,0,18:30.339322
0,0,18:30.358124
0,0,18:30.378488
0,0,18:30.398161
8,0,18:30.418177
0,0,18:30.438030
0,0,18:30.457918
0,0,18:30.477867
0,0,18:30.497886
0,0,18:30.517947
0,0,18:30.537985
0,0,18:30.557996
0,0,18:30.577980
0,0,18:30.597998
0,0,18:30.617977
0,0,18:30.637999
8,0,18:30.658370
0,0,18:30.678265
8,0,18:30.698128
0,0,18:30.717986
0,0,18:30.738137
0,0,18:30.758075
0,0,18:30.778005
0,0,18:30.797952
8,0,18:30.818001
0,0,18:30.837993
0,0,18:30.858117
0,0,18:30.879624
0,0,18:30.898542
0,0,18:30.918131
0,0,18:30.938071
0,0,18:30.958029
0,0,18:30.977863
0,0,18:30.997880
0,0,18:31.017898
0,0,18:31.038019
0,0,18:31.057971
0,0,18:31.077978
0,0,18:31.097983
0,0,18:31.117980
0,0,18:31.138296
0,0,18:31.157978
0,0,18:31.177978
0,0,18:31.197993
0,0,18:31.217973
0,8,18:31.238574
0,0,18:31.258352
0,0,18:31.278210
0,0,18:31.298118
0,0,18:31.317976
0,0,18:31.338277
0,0,18:31.358177
0,0,18:31.378167
0,0,18:31.398392
0,0,18:31.418042
0,0,18:31.438921
0,0,18:31.457853
0,0,18:31.477857
0,8,18:31.497888
0,0,18:31.517858
0,0,18:31.538936
0,0,18:31.557848
0,0,18:31.577931
0,0,18:31.597975
0,0,18:31.617929
0,0,18:31.639156
0,0,18:31.657924
0,0,18:31.677952
0,0,18:31.697961
0,0,18:31.717922
0,0,18:31.739235
0,0,18:31.757920
0,0,18:31.777925
0,0,18:31.797961
0,0,18:31.817922
0,0,18:31.839211
0,0,18:31.858129
0,0,18:31.878255
0,0,18:31.898524
16,0,18:31.918083
0,0,18:31.938033
0,0,18:31.957982
0,8,18:31.977892
0,8,18:31.997909
0,0,18:32.017931
0,0,18:32.038060
0,0,18:32.057887
0,0,18:32.077887
0,0,18:32.098011
0,8,18:32.117974
0,0,18:32.138081
0,0,18:32.157971
0,0,18:32.177973
0,0,18:32.197994
0,0,18:32.217979
0,0,18:32.238572
16,0,18:32.257991
0,0,18:32.278014
0,0,18:32.298034
0,0,18:32.317975
0,0,18:32.338096
8,0,18:32.358231
0,0,18:32.378334
0,0,18:32.398641
0,0,18:32.418088
0,0,18:32.437986
0,0,18:32.458160
0,0,18:32.478092
0,0,18:32.497987
0,0,18:32.517968
0,0,18:32.538207
0,0,18:32.557943
0,0,18:32.577928
0,0,18:32.598001
0,0,18:32.617973
0,0,18:32.638036
0,0,18:32.657975
8,0,18:32.677969
0,0,18:32.697995
0,0,18:32.717975
0,0,18:32.738277
0,0,18:32.757991
0,0,18:32.778016
0,0,18:32.797998
8,0,18:32.817992
0,0,18:32.838080
0,0,18:32.858222
8,0,18:32.878289
0,0,18:32.899232
0,0,18:32.917940
0,0,18:32.938311
0,0,18:32.957928
16,0,18:32.977857
0,0,18:32.998003
0,0,18:33.018016
0,0,18:33.038055
0,0,18:33.063111
0,0,18:33.078128
0,0,18:33.098196
0,0,18:33.117946
0,0,18:33.138059
0,0,18:33.157946
0,0,18:33.177932
0,24,18:33.197983
0,0,18:33.218048
0,0,18:33.238025
0,0,18:33.257928
0,0,18:33.277961
0,0,18:33.297943
0,0,18:33.317821
0,0,18:33.337985
0,16,18:33.357979
0,0,18:33.378005
0,0,18:33.398006
0,0,18:33.417845
0,0,18:33.437927
0,0,18:33.457896
0,0,18:33.477896
0,0,18:33.497850
0,0,18:33.517819
8,0,18:33.537919
0,0,18:33.557824
0,0,18:33.577814
0,0,18:33.597827
0,0,18:33.617983
0,0,18:33.638061
0,0,18:33.658164
0,0,18:33.678111
0,0,18:33.697927
0,0,18:33.717844
0,0,18:33.738022
0,16,18:33.757837
0,0,18:33.777822
0,0,18:33.797835
0,0,18:33.817904
8,8,18:33.837983
0,0,18:33.858019
0,0,18:33.878018
0,0,18:33.898027
0,0,18:33.917872
0,0,18:33.938824
8,0,18:33.957873
0,0,18:33.977826
0,0,18:33.997851
0,0,18:34.017838
0,0,18:34.038618
0,0,18:34.057887
0,0,18:34.077816
0,0,18:34.097859
0,0,18:34.117834
0,0,18:34.138841
0,0,18:34.157857
0,0,18:34.177841
0,0,18:34.197881
0,0,18:34.217847
0,0,18:34.238597
0,0,18:34.258002
8,0,18:34.277994
8,0,18:34.297855
0,0,18:34.317812
0,0,18:34.338906
0,0,18:34.358108
0,0,18:34.378040
0,0,18:34.398049
0,0,18:34.417902
0,0,18:34.437888
8,0,18:34.457844
0,0,18:34.477839
0,0,18:34.497921
0,0,18:34.517941
0,0,18:34.538039
0,0,18:34.557868
0,0,18:34.577864
0,0,18:34.597909
0,0,18:34.617860
0,0,18:34.637911
0,0,18:34.657818
0,0,18:34.677823
0,0,18:34.697835
0,0,18:34.717815
0,0,18:34.738023
0,0,18:34.757823
8,0,18:34.777832
0,0,18:34.797832
0,0,18:34.817849
0,0,18:34.837899
8,0,18:34.858036
0,0,18:34.878051
0,0,18:34.897952
0,0,18:34.917834
0,0,18:34.938060
0,0,18:34.957887
0,0,18:34.977797
0,0,18:34.997808
0,0,18:35.017833
0,0,18:35.037884
0,0,18:35.057847
0,8,18:35.077882
0,0,18:35.097867
0,0,18:35.117828
0,0,18:35.138065
0,0,18:35.157793
0,0,18:35.177835
0,0,18:35.197795
0,0,18:35.217804
0,0,18:35.238012
0,0,18:35.257784
0,0,18:35.277845
0,0,18:35.297798
0,0,18:35.317789
0,0,18:35.338140
0,0,18:35.358047
0,0,18:35.378033
0,0,18:35.398045
0,0,18:35.418030
0,0,18:35.437885
0,0,18:35.458038
0,0,18:35.478009
0,0,18:35.497815
0,0,18:35.517790
0,0,18:35.538357
0,0,18:35.557845
16,0,18:35.577839
8,0,18:35.597866
0,0,18:35.617836
0,0,18:35.638627
0,0,18:35.657866
0,16,18:35.677849
0,0,18:35.697881
0,0,18:35.717849
8,0,18:35.738827
0,0,18:35.757819
0,0,18:35.777807
0,0,18:35.797836
0,0,18:35.817818
0,0,18:35.838611
0,0,18:35.858212
0,0,18:35.878232
0,0,18:35.899761
0,0,18:35.918186
0,0,18:35.938343
8,0,18:35.957922
0,0,18:35.977822
0,0,18:35.997839
0,0,18:36.017850
0,0,18:36.037952
0,0,18:36.058377
0,0,18:36.078212
0,0,18:36.098077
0,0,18:36.117927
0,0,18:36.137948
0,0,18:36.157963
0,0,18:36.177883
8,0,18:36.197926
0,8,18:36.217880
0,0,18:36.237927
0,8,18:36.257895
0,0,18:36.277974
24,0,18:36.297933
0,0,18:36.317913
0,0,18:36.338146
0,24,18:36.358143
0,0,18:36.378346
0,0,18:36.399022
0,0,18:36.418060
0,0,18:36.438254
0,0,18:36.458157
0,0,18:36.477839
0,0,18:36.497861
0,0,18:36.517846
0,0,18:36.538025
0,0,18:36.557923
0,0,18:36.577976
0,0,18:36.597992
0,0,18:36.617986
0,8,18:36.638012
0,0,18:36.658322
0,0,18:36.678115
0,0,18:36.698043
0,0,18:36.717925
0,0,18:36.739199
0,0,18:36.757939
0,0,18:36.777887
0,0,18:36.797923
0,0,18:36.817880
0,0,18:36.839077
0,0,18:36.858090
0,0,18:36.880656
0,0,18:36.898377
0,0,18:36.918059
0,0,18:36.938094
0,0,18:36.958037
0,8,18:36.977915
0,0,18:36.997907
0,0,18:37.017927
0,0,18:37.038058
0,0,18:37.057926
0,0,18:37.077956
0,0,18:37.097997
0,0,18:37.118003
0,0,18:37.138023
0,0,18:37.158014
0,0,18:37.177970
0,0,18:37.198004
0,0,18:37.217967
0,0,18:37.239163
0,0,18:37.258332
0,0,18:37.278185
0,0,18:37.298047
0,0,18:37.318163
0,0,18:37.339208
0,0,18:37.358161
0,0,18:37.378401
0,0,18:37.398111
8,0,18:37.417946
0,0,18:37.437904
0,0,18:37.457864
0,0,18:37.477866
0,16,18:37.497995
0,0,18:37.517972
0,0,18:37.538031
0,0,18:37.558015
0,0,18:37.578003
0,0,18:37.598027
0,0,18:37.617976
0,0,18:37.638039
0,0,18:37.657974
8,0,18:37.677973
0,0,18:37.697987
8,0,18:37.717969
0,0,18:37.738557
16,0,18:37.758020
0,0,18:37.777975
0,0,18:37.798015
0,0,18:37.817982
0,0,18:37.838119
0,0,18:37.858157
0,0,18:37.878227
0,0,18:37.898720
0,0,18:37.918018
0,0,18:37.937881
0,0,18:37.957971
0,8,18:37.977823
0,0,18:37.997907
0,0,18:38.017958
0,0,18:38.037933
0,0,18:38.057879
0,0,18:38.077872
0,0,18:38.097986
0,0,18:38.117918
0,0,18:38.137987
0,0,18:38.157985
0,0,18:38.177919
0,0,18:38.197930
0,0,18:38.217915
0,0,18:38.238007
0,0,18:38.257956
0,0,18:38.278191
0,0,18:38.297930
0,0,18:38.317946
0,0,18:38.337974
0,8,18:38.358234
8,0,18:38.378203
0,0,18:38.398192
0,8,18:38.418027
0,0,18:38.437966
0,0,18:38.458029
0,0,18:38.477996
0,0,18:38.497906
0,0,18:38.517976
0,0,18:38.538026
0,0,18:38.558018
0,0,18:38.577936
0,0,18:38.597999
0,0,18:38.617923
0,0,18:38.639157
0,0,18:38.657923
0,0,18:38.677916
0,0,18:38.698042
0,0,18:38.717999
0,0,18:38.739169
0,0,18:38.758024
0,0,18:38.777977
0,0,18:38.798009
16,0,18:38.817929
0,0,18:38.839064
0,0,18:38.858161
0,0,18:38.878435
0,0,18:38.898612
0,0,18:38.917909
0,0,18:38.938811
0,0,18:38.957943
0,0,18:38.977816
0,0,18:38.997864
0,0,18:39.017993
0,0,18:39.039199
0,0,18:39.063685
0,0,18:39.078096
0,0,18:39.098131
0,0,18:39.117910
0,0,18:39.137918
0,0,18:39.157958
0,0,18:39.177917
0,8,18:39.197901
0,16,18:39.217976
0,0,18:39.238086
0,0,18:39.257974
0,0,18:39.277961
0,0,18:39.297986
0,0,18:39.317951
8,0,18:39.338556
0,0,18:39.358216
0,0,18:39.379014
0,0,18:39.398538
0,0,18:39.417998
0,0,18:39.438717
0,0,18:39.457850
0,0,18:39.477835
0,0,18:39.497868
0,0,18:39.517841
0,0,18:39.538754
0,0,18:39.558118
0,0,18:39.577981
0,0,18:39.597997
0,0,18:39.618006
0,0,18:39.638075
0,0,18:39.658367
0,0,18:39.678211
0,0,18:39.698075
0,0,18:39.718021
0,0,18:39.737894
0,0,18:39.757942
0,0,18:39.777876
0,0,18:39.797886
0,8,18:39.817978
0,0,18:39.838047
0,0,18:39.858256
0,0,18:39.878265
0,0,18:39.898706
0,0,18:39.918103
0,0,18:39.937815
0,0,18:39.957915
0,0,18:39.977783
0,0,18:39.997793
0,0,18:40.017807
0,0,18:40.038162
0,0,18:40.057992
8,0,18:40.077917
0,0,18:40.098003
0,8,18:40.117918
0,0,18:40.138008
0,0,18:40.158023
0,0,18:40.177989
0,0,18:40.197984
0,0,18:40.217963
0,0,18:40.238011
0,0,18:40.263839
0,0,18:40.277999
0,0,18:40.298076
0,0,18:40.317968
0,0,18:40.337934
0,0,18:40.358100
0,0,18:40.378616
0,0,18:40.398168
0,0,18:40.418124
0,0,18:40.437985
0,0,18:40.457966
0,0,18:40.477828
0,0,18:40.497849
0,0,18:40.517827
8,0,18:40.537979
0,0,18:40.558107
0,0,18:40.578029
0,0,18:40.597988
0,0,18:40.617964
0,0,18:40.638021
0,0,18:40.657974
0,0,18:40.677969
0,0,18:40.697983
0,0,18:40.717964
0,0,18:40.738192
0,0,18:40.758054
0,0,18:40.778005
0,0,18:40.797984
0,0,18:40.817977
0,0,18:40.838085
0,0,18:40.858222
0,0,18:40.879818
0,0,18:40.898521
0,0,18:40.918185
0,0,18:40.939466
0,0,18:40.957929
0,0,18:40.977824
0,0,18:40.997849
0,0,18:41.017894
0,0,18:41.038591
0,0,18:41.057978
0,0,18:41.077970
0,0,18:41.098024
24,0,18:41.117968
0,0,18:41.139245
8,0,18:41.158028
0,0,18:41.177965
0,0,18:41.198005
0,0,18:41.217969
0,0,18:41.239193
0,0,18:41.257932
0,0,18:41.277919
0,0,18:41.297971
0,0,18:41.317919
0,0,18:41.339030
0,0,18:41.358200
0,0,18:41.378334
0,0,18:41.400192
0,0,18:41.418070
0,0,18:41.438269
0,0,18:41.458057
0,0,18:41.478070
0,0,18:41.497860
0,0,18:41.517848
0,0,18:41.537887
0,0,18:41.558101
0,0,18:41.577980
16,0,18:41.598002
0,0,18:41.617975
0,0,18:41.638037
0,0,18:41.658008
0,0,18:41.677969
0,0,18:41.698018
0,0,18:41.717985
0,0,18:41.738030
0,0,18:41.758065
8,0,18:41.777970
0,0,18:41.797989
0,0,18:41.817974
0,0,18:41.838463
0,0,18:41.858159
0,0,18:41.878427
0,0,18:41.898672
0,0,18:41.918145
0,0,18:41.938020
0,0,18:41.958105
0,0,18:41.977898
0,0,18:41.997903
0,0,18:42.017951
0,0,18:42.037939
0,0,18:42.058138
0,0,18:42.078183
0,0,18:42.098023
0,0,18:42.117991
0,0,18:42.138041
0,0,18:42.158131
0,0,18:42.177978
0,0,18:42.197984
0,0,18:42.217967
0,0,18:42.238052
0,0,18:42.257977
0,0,18:42.278002
0,0,18:42.298000
0,0,18:42.317966
0,0,18:42.338564
0,0,18:42.358201
0,0,18:42.378562
0,0,18:42.398489
0,0,18:42.417938
0,0,18:42.438824
0,0,18:42.457858
0,0,18:42.477858
0,0,18:42.497981
0,0,18:42.518611
0,0,18:42.539035
0,0,18:42.557976
0,0,18:42.577920
0,0,18:42.598008
0,0,18:42.617988
0,0,18:42.639174
0,0,18:42.658302
0,0,18:42.678141
8,0,18:42.698049
8,0,18:42.717924
0,0,18:42.739149
0,0,18:42.758033
0,0,18:42.777924
0,0,18:42.797957
0,0,18:42.817991
0,0,18:42.839082
0,0,18:42.858149
0,0,18:42.878131
0,0,18:42.898383
0,8,18:42.918007
0,0,18:42.938799
0,0,18:42.957956
0,0,18:42.977864
0,0,18:42.998022
0,0,18:43.018013
0,0,18:43.039233
0,0,18:43.057993
0,0,18:43.078025
0,0,18:43.098012
0,0,18:43.117923
0,0,18:43.139017
0,0,18:43.157975
0,8,18:43.177920
0,0,18:43.197960
0,0,18:43.217925
0,0,18:43.238991
0,0,18:43.258251
0,0,18:43.278096
0,0,18:43.298092
0,0,18:43.317932
0,0,18:43.339029
0,0,18:43.358098
0,0,18:43.383927
0,0,18:43.398090
0,0,18:43.418076
0,0,18:43.438795
0,0,18:43.457881
0,0,18:43.477831
8,0,18:43.497874
8,0,18:43.517973
0,0,18:43.539240
0,0,18:43.558028
0,0,18:43.577966
8,0,18:43.598095
0,0,18:43.617919
0,0,18:43.638986
0,0,18:43.657918
0,0,18:43.677916
0,0,18:43.698027
0,0,18:43.717965
0,0,18:43.739194
0,0,18:43.758028
16,0,18:43.777959
0,0,18:43.798094
0,0,18:43.817922
0,0,18:43.839053
8,0,18:43.858154
0,0,18:43.878385
0,0,18:43.898239
8,0,18:43.918025
0,0,18:43.937923
0,0,18:43.957954
0,0,18:43.977867
8,16,18:43.997913
0,0,18:44.018030
0,0,18:44.038039
0,0,18:44.057971
0,0,18:44.077964
0,8,18:44.098016
8,0,18:44.117970
0,0,18:44.138028
0,0,18:44.158018
0,0,18:44.177966
0,0,18:44.197981
0,0,18:44.217974
0,0,18:44.238027
0,8,18:44.257970
0,0,18:44.277964
0,0,18:44.297995
0,0,18:44.317967
0,0,18:44.338024
0,0,18:44.358162
0,0,18:44.378234
0,0,18:44.398470
0,0,18:44.418045
0,0,18:44.437913
0,0,18:44.460852
0,0,18:44.477953
0,0,18:44.497883
0,0,18:44.517941
0,0,18:44.537979
0,0,18:44.558007
8,0,18:44.577941
0,0,18:44.597938
0,0,18:44.617980
0,0,18:44.638030
0,0,18:44.657971
0,0,18:44.677982
0,8,18:44.697975
0,0,18:44.717968
0,0,18:44.738065
8,0,18:44.758050
0,0,18:44.777969
0,8,18:44.797981
0,0,18:44.817967
0,0,18:44.838079
0,0,18:44.858155
0,0,18:44.878240
0,0,18:44.898840
8,0,18:44.918002
0,0,18:44.937912
0,0,18:44.957955
0,0,18:44.977854
0,0,18:44.997871
0,0,18:45.018020
0,0,18:45.038037
0,0,18:45.058293
0,0,18:45.078148
0,0,18:45.098133
0,0,18:45.118016
0,0,18:45.138033
0,0,18:45.158044
0,0,18:45.178039
0,0,18:45.197989
0,0,18:45.218015
0,0,18:45.238080
0,0,18:45.257970
0,0,18:45.277962
0,0,18:45.298048
0,0,18:45.317968
8,0,18:45.338027
0,0,18:45.358247
0,0,18:45.378292
0,0,18:45.399119
0,0,18:45.418191
0,0,18:45.437978
0,0,18:45.457883
0,0,18:45.477894
0,0,18:45.497895
0,0,18:45.517882
0,0,18:45.538059
0,0,18:45.558073
0,0,18:45.577966
0,0,18:45.598002
8,8,18:45.617968
0,0,18:45.638009
0,0,18:45.658360
0,0,18:45.678199
0,0,18:45.698072
0,0,18:45.717971
16,8,18:45.737961
0,0,18:45.758008
0,0,18:45.777929
0,0,18:45.797939
0,0,18:45.817915
0,0,18:45.838116
0,0,18:45.858157
0,0,18:45.880593
8,0,18:45.898730
0,0,18:45.918229
0,0,18:45.939036
0,0,18:45.957996
0,0,18:45.977889
0,0,18:45.997913
0,0,18:46.017926
0,8,18:46.038903
0,0,18:46.057948
0,0,18:46.077880
0,0,18:46.097944
0,0,18:46.117882
0,0,18:46.138827
8,8,18:46.157881
0,0,18:46.177829
0,8,18:46.197854
0,0,18:46.217824
0,0,18:46.238696
0,0,18:46.258029
0,0,18:46.277992
0,0,18:46.297908
8,0,18:46.317810
0,0,18:46.338574
0,0,18:46.358026
0,0,18:46.378022
0,0,18:46.398017
0,0,18:46.417879
0,0,18:46.438699
16,0,18:46.457797
0,0,18:46.477786
0,0,18:46.497818
0,0,18:46.517782
0,0,18:46.538622
8,0,18:46.557898
0,0,18:46.577829
0,0,18:46.597855
0,0,18:46.617824
0,0,18:46.638607
0,0,18:46.657811
0,0,18:46.677800
0,0,18:46.697829
0,8,18:46.717799
0,0,18:46.738550
0,0,18:46.757942
0,0,18:46.777851
8,0,18:46.797881
0,0,18:46.817871
0,0,18:46.838821
0,0,18:46.858020
0,0,18:46.878012
0,0,18:46.898006
0,0,18:46.917842
0,0,18:46.938611
0,0,18:46.957927
0,0,18:46.977834
0,0,18:46.997825
0,0,18:47.017825
0,0,18:47.038504
0,0,18:47.057848
0,0,18:47.077825
0,0,18:47.097900
0,0,18:47.117821
0,0,18:47.138637
0,0,18:47.157876
0,0,18:47.177811
0,0,18:47.197833
0,0,18:47.217824
0,0,18:47.238538
0,0,18:47.257995
0,0,18:47.277977
0,0,18:47.297889
0,0,18:47.317828
0,0,18:47.338640
0,0,18:47.362473
8,0,18:47.378031
0,0,18:47.398014
0,0,18:47.417919
0,0,18:47.438766
0,0,18:47.458029
0,0,18:47.477876
0,0,18:47.497782
0,0,18:47.517712
0,0,18:47.538199
0,0,18:47.557774
0,0,18:47.577726
0,0,18:47.597741
0,0,18:47.617715
0,0,18:47.638241
0,0,18:47.657713
0,0,18:47.677709
0,0,18:47.697740
0,0,18:47.717708
0,0,18:47.738178
0,0,18:47.757759
0,8,18:47.777998
0,0,18:47.797800
0,0,18:47.817757
16,0,18:47.838289
0,0,18:47.858388
0,0,18:47.877872
0,0,18:47.897917
0,0,18:47.917753
0,0,18:47.937790
0,0,18:47.957816
0,0,18:47.977752
0,0,18:47.997737
0,0,18:48.017769
0,0,18:48.037737
0,0,18:48.057981
0,0,18:48.077871
0,0,18:48.097825
0,0,18:48.117719
0,0,18:48.137886
0,0,18:48.157773
0,0,18:48.177966
0,0,18:48.197899
0,0,18:48.217883
0,0,18:48.237975
8,0,18:48.257889
0,0,18:48.277729
0,0,18:48.297782
0,0,18:48.317718
0,0,18:48.337761
0,0,18:48.358016
0,0,18:48.377890
0,0,18:48.397851
0,0,18:48.417811
0,0,18:48.437777
0,0,18:48.457867
0,0,18:48.477719
8,0,18:48.497735
0,0,18:48.517712
0,0,18:48.537747
8,0,18:48.557770
0,0,18:48.577733
0,0,18:48.597726
0,0,18:48.617712
0,0,18:48.637725
0,0,18:48.657996
0,0,18:48.677878
0,0,18:48.697747
8,0,18:48.717710
8,0,18:48.737748
0,0,18:48.757762
0,0,18:48.777759
0,0,18:48.797743
0,0,18:48.817857
0,0,18:48.837918
0,0,18:48.858003
0,0,18:48.877874
0,0,18:48.897872
0,0,18:48.917705
0,0,18:48.938268
8,8,18:48.957784
