2023-01-14 19:59:13.337073,82225,82210
2023-01-14 19:59:13.437099,127972,123167
2023-01-14 19:59:13.537097,129745,123215
2023-01-14 19:59:13.637106,129830,123242
2023-01-14 19:59:13.737111,129794,123238
2023-01-14 19:59:13.83711,129700,123213
2023-01-14 19:59:13.937131,129766,123229
2023-01-14 19:59:14.037142,129839,123282
2023-01-14 19:59:14.137147,129918,123329
2023-01-14 19:59:14.237143,130012,123378
2023-01-14 19:59:14.342876,130085,123405
2023-01-14 19:59:14.437124,130145,123430
2023-01-14 19:59:14.537128,130198,123444
2023-01-14 19:59:14.637136,130263,123467
2023-01-14 19:59:14.737145,130262,123449
2023-01-14 19:59:14.837152,129314,123080
2023-01-14 19:59:14.93723,128759,122869
2023-01-14 19:59:15.03712,128841,122902
2023-01-14 19:59:15.137135,128998,122959
2023-01-14 19:59:15.237163,129160,123042
2023-01-14 19:59:15.33714,129347,123113
2023-01-14 19:59:15.437143,129401,123141
2023-01-14 19:59:15.53715,129325,123099
2023-01-14 19:59:15.637132,129333,123079
2023-01-14 19:59:15.737138,129455,123143
2023-01-14 19:59:15.837137,127026,121879
2023-01-14 19:59:15.937136,129835,123269
2023-01-14 19:59:16.037142,129977,123313
2023-01-14 19:59:16.13716,130058,123344
2023-01-14 19:59:16.237126,130145,123382
2023-01-14 19:59:16.337119,130218,123402
2023-01-14 19:59:16.437165,130296,123424
2023-01-14 19:59:16.537136,130372,123449
2023-01-14 19:59:16.637154,130453,123483
2023-01-14 19:59:16.737149,130021,123302
2023-01-14 19:59:16.83712,128919,122883
2023-01-14 19:59:16.937124,128790,122837
2023-01-14 19:59:17.037146,128962,122898
2023-01-14 19:59:17.137139,129092,122961
2023-01-14 19:59:17.237136,129271,123025
2023-01-14 19:59:17.337148,129434,123083
2023-01-14 19:59:17.437118,129455,123070
2023-01-14 19:59:17.537126,129392,123047
2023-01-14 19:59:17.637138,129417,123063
2023-01-14 19:59:17.737132,129488,123080
2023-01-14 19:59:17.837142,129515,123119
2023-01-14 19:59:17.940976,129648,123163
2023-01-14 19:59:18.037126,129868,123230
2023-01-14 19:59:18.137127,130081,123304
2023-01-14 19:59:18.237122,130221,123342
2023-01-14 19:59:18.337126,130276,123368
2023-01-14 19:59:18.437127,130569,123443
2023-01-14 19:59:18.537117,129176,122887
2023-01-14 19:59:18.637131,129371,122971
2023-01-14 19:59:18.737127,129642,123100
2023-01-14 19:59:18.837108,129635,123080
2023-01-14 19:59:18.937106,130058,123215
2023-01-14 19:59:19.037107,130444,123332
2023-01-14 19:59:19.137164,130598,123370
2023-01-14 19:59:19.237106,130753,123393
2023-01-14 19:59:19.337107,130486,123282
2023-01-14 19:59:19.437106,129335,122876
2023-01-14 19:59:19.537108,129689,123048
2023-01-14 19:59:19.63711,129570,123015
2023-01-14 19:59:19.737109,129772,123104
2023-01-14 19:59:19.837109,130406,123328
2023-01-14 19:59:19.937112,130614,123382
2023-01-14 19:59:20.037105,130871,123436
2023-01-14 19:59:20.137106,130439,123256
2023-01-14 19:59:20.237106,129651,122950
2023-01-14 19:59:20.337108,130177,123139
2023-01-14 19:59:20.437106,130335,123184
2023-01-14 19:59:20.5371,130482,123241
2023-01-14 19:59:20.637116,130775,123311
2023-01-14 19:59:20.737125,130879,123341
2023-01-14 19:59:20.837125,131019,123350
2023-01-14 19:59:20.937125,129712,122843
2023-01-14 19:59:21.037158,130010,122994
2023-01-14 19:59:21.137132,130400,123142
2023-01-14 19:59:21.237127,130376,123146
2023-01-14 19:59:21.337127,130584,123230
2023-01-14 19:59:21.437127,130885,123309
2023-01-14 19:59:21.537124,130987,123307
2023-01-14 19:59:21.637127,130290,123129
2023-01-14 19:59:21.737136,129298,122746
2023-01-14 19:59:21.837126,130175,123069
2023-01-14 19:59:21.937131,130277,123094
2023-01-14 19:59:22.037132,130407,123149
2023-01-14 19:59:22.137136,130549,123212
2023-01-14 19:59:22.23713,130647,123255
2023-01-14 19:59:22.337134,130718,123270
2023-01-14 19:59:22.437131,129066,122613
2023-01-14 19:59:22.537126,129505,122827
2023-01-14 19:59:22.637124,129872,122983
2023-01-14 19:59:22.737128,129965,123022
2023-01-14 19:59:22.837157,130383,123165
2023-01-14 19:59:22.937126,130559,123184
2023-01-14 19:59:23.037133,130673,123210
2023-01-14 19:59:23.137138,129082,122596
2023-01-14 19:59:23.237126,129676,122855
2023-01-14 19:59:23.437174,130400,123124
2023-01-14 19:59:23.537116,130683,123229
2023-01-14 19:59:23.637098,130867,123290
2023-01-14 19:59:23.73709,130949,123317
2023-01-14 19:59:23.837089,129521,122714
2023-01-14 19:59:23.937089,130243,122976
2023-01-14 19:59:24.037089,130560,123054
2023-01-14 19:59:24.137087,130637,123033
2023-01-14 19:59:24.237087,130817,123091
2023-01-14 19:59:24.337129,130872,123079
2023-01-14 19:59:24.437129,130910,123023
2023-01-14 19:59:24.537131,129768,122557
2023-01-14 19:59:24.63714,130308,122818
2023-01-14 19:59:24.737116,130429,122900
2023-01-14 19:59:24.837116,130493,122936
2023-01-14 19:59:24.937127,130628,122990
2023-01-14 19:59:25.037131,130787,123045
2023-01-14 19:59:25.137135,130840,123048
2023-01-14 19:59:25.237127,129315,122448
2023-01-14 19:59:25.337129,129865,122672
2023-01-14 19:59:25.437132,130285,122780
2023-01-14 19:59:25.537128,130396,122818
2023-01-14 19:59:25.637127,130642,122907
2023-01-14 19:59:25.737134,130733,122926
2023-01-14 19:59:25.837127,130842,122923
2023-01-14 19:59:25.937128,129297,122339
2023-01-14 19:59:26.037128,129739,122534
2023-01-14 19:59:26.137127,130196,122688
2023-01-14 19:59:26.237127,130320,122698
2023-01-14 19:59:26.337131,130523,122766
2023-01-14 19:59:26.437126,130688,122839
2023-01-14 19:59:26.537125,130743,122860
2023-01-14 19:59:26.637127,130842,122908
2023-01-14 19:59:26.737127,129215,122256
2023-01-14 19:59:26.837123,129816,122492
2023-01-14 19:59:26.937148,130252,122616
2023-01-14 19:59:27.037136,130409,122626
2023-01-14 19:59:27.137132,130559,122687
2023-01-14 19:59:27.238804,130706,122733
2023-01-14 19:59:27.337126,130759,122715
2023-01-14 19:59:27.43712,130776,122704
